cost_bps,slippage_bps,n_days,final_portfolio_value,total_return_pct,annual_return,max_drawdown,annualized_volatility,sharpe,sortino,calmar,omega,win_rate_pct,turnover,label,strategy
10,10,301,96266.01131722904,-3.733988682770961,-0.031357716387105605,0.08942694056262938,0.05817370363957015,-0.5186785755923596,-0.6588602798094588,-0.35065178557846893,0.8884914433037697,49.501661129568106,0.11866666666666667,cost10_slip10,naive
10,10,300,103156.78305015022,3.1567830501502137,0.026450814693329328,0.07666367144966585,0.10918756605960771,0.2935382477952742,0.42348964431438124,0.34502410585300264,1.053138899756828,49.0,0.09531772564227105,convex_optimized,convex_optimized
10,10,300,103321.71111132085,3.3217111113208464,0.027829162043514932,0.04771207017982854,0.08882194085693709,0.3533058781941661,0.5262402423626131,0.5832729944147425,1.0622550238650623,49.666666666666664,0.09635388059879467,cvar_constrained,cvar_constrained
10,15,301,94556.36917162445,-5.443630828375545,-0.04578090896964637,0.10084620763315401,0.0584077587590832,-0.773176393201516,-0.9864985769095663,-0.45396758137085885,0.8392498810337263,48.50498338870432,0.11866666666666667,cost10_slip15,naive
10,15,300,101903.87739999333,1.9038773999933367,0.01596838934157896,0.07850699500206856,0.11044209720539419,0.1984942329429976,0.289405224402956,0.203400847799081,1.0354693398871067,48.66666666666667,0.08193980058454464,convex_optimized,convex_optimized
10,15,300,101591.88758362428,1.591887583624274,0.013354930437276868,0.04890822256337304,0.08852491255530644,0.1939989334486473,0.28729085903890617,0.2730610465340907,1.0334000856587442,49.666666666666664,0.0818005491497933,cvar_constrained,cvar_constrained
10,20,301,92876.7659261265,-7.123234073873497,-0.05999208054306482,0.11212449233278055,0.058675398903546144,-1.0250556091289755,-1.3129754520958443,-0.5350488487832878,0.7937289791242121,47.50830564784053,0.11866666666666667,cost10_slip20,naive
10,20,300,100662.17523172114,0.6621752317211405,0.005559332905022751,0.08034709912907241,0.11052185364903074,0.10524722176010334,0.1542181764168747,0.06919145762925483,1.0186117376298094,48.333333333333336,0.08193979935269236,convex_optimized,convex_optimized
10,20,300,100400.01253339493,0.40001253339492227,0.0033590316726856972,0.050925313458787945,0.08860341182036106,0.0820192243676937,0.1221844033450431,0.06595996066679183,1.0139503779874472,49.333333333333336,0.0810960916429707,cvar_constrained,cvar_constrained
10,25,301,91226.67946917348,-8.773320530826512,-0.07399430755765746,0.12326350782062354,0.058976166837439906,-1.2739314422159453,-1.640108429456381,-0.600293703026333,0.75188127507786,46.179401993355484,0.11866666666666667,cost10_slip25,naive
10,25,300,98889.71863052661,-1.110281369473387,-0.00933468319197539,0.08218398667195236,0.11070674546804694,-0.029537329615077206,-0.043768497603995545,-0.11358274975435231,0.9948707986846099,47.333333333333336,0.07859531764254092,convex_optimized,convex_optimized
10,25,300,98628.54942700235,-1.3714505729976567,-0.011532891831653291,0.05558955863014181,0.08877082836397657,-0.08641506301644858,-0.13020475900792786,-0.20746507286352006,0.9856061359821321,48.0,0.07744974001054361,cvar_constrained,cvar_constrained
15,5,301,96266.01131722904,-3.733988682770961,-0.031357716387105605,0.08942694056262938,0.05817370363957015,-0.5186785755923596,-0.6588602798094588,-0.35065178557846893,0.8884914433037697,49.501661129568106,0.11866666666666667,cost15_slip5,naive
15,5,300,103156.78305015022,3.1567830501502137,0.026450814693329328,0.07666367144966585,0.1091875660596077,0.2935382477952747,0.4234896443143818,0.34502410585300264,1.053138899756828,49.0,0.09531772564227105,convex_optimized,convex_optimized
15,5,300,103321.71111132085,3.3217111113208464,0.027829162043514932,0.04771207017982854,0.08882194085693709,0.3533058781941659,0.5262402423626129,0.5832729944147425,1.0622550238650623,49.666666666666664,0.09635388059879467,cvar_constrained,cvar_constrained
15,10,301,94556.36917162445,-5.443630828375545,-0.04578090896964637,0.10084620763315401,0.0584077587590832,-0.7731763932015159,-0.9864985769095662,-0.45396758137085885,0.8392498810337263,48.50498338870432,0.11866666666666667,cost15_slip10,naive
15,10,300,101903.87739999333,1.9038773999933367,0.01596838934157896,0.07850699500206856,0.11044209720539419,0.19849423294299756,0.28940522440295596,0.203400847799081,1.0354693398871067,48.66666666666667,0.08193980058454464,convex_optimized,convex_optimized
15,10,300,101591.88758362428,1.591887583624274,0.013354930437276868,0.04890822256337304,0.08852491255530644,0.19399893344864727,0.2872908590389061,0.2730610465340907,1.0334000856587442,49.666666666666664,0.0818005491497933,cvar_constrained,cvar_constrained
15,15,301,92876.7659261265,-7.123234073873497,-0.05999208054306482,0.11212449233278055,0.058675398903546144,-1.0250556091289755,-1.3129754520958443,-0.5350488487832878,0.7937289791242121,47.50830564784053,0.11866666666666667,cost15_slip15,naive
15,15,300,100662.17523172105,0.6621752317210516,0.005559332905022085,0.08034709912907236,0.11052185364903072,0.1052472217601032,0.15421817641687446,0.06919145762924658,1.0186117376298094,48.333333333333336,0.08193979935269236,convex_optimized,convex_optimized
15,15,300,100400.01253339488,0.40001253339487786,0.003359031672685253,0.050925313458788236,0.08860341182036106,0.08201922436769375,0.12218440334504317,0.06595996066678272,1.0139503779874472,49.333333333333336,0.0810960916429707,cvar_constrained,cvar_constrained
15,20,301,91226.67946917348,-8.773320530826512,-0.07399430755765746,0.12326350782062354,0.058976166837439906,-1.2739314422159456,-1.6401084294563815,-0.600293703026333,0.75188127507786,46.179401993355484,0.11866666666666667,cost15_slip20,naive
15,20,300,98889.71863052661,-1.110281369473387,-0.00933468319197539,0.08218398667195236,0.11070674546804694,-0.029537329615077153,-0.04376849760399547,-0.11358274975435231,0.9948707986846099,47.333333333333336,0.07859531764254092,convex_optimized,convex_optimized
15,20,300,98628.54942700235,-1.3714505729976567,-0.011532891831653291,0.05558955863014181,0.08877082836397657,-0.08641506301644851,-0.13020475900792775,-0.20746507286352006,0.9856061359821321,48.0,0.07744974001054361,cvar_constrained,cvar_constrained
15,25,301,89605.5966654747,-10.394403334525293,-0.08779062240755686,0.13426494677075598,0.059309558574492084,-1.5194454646636644,-1.9582214435341052,-0.6538610748302802,0.7133550349440585,45.84717607973422,0.11866666666666667,cost15_slip25,naive
15,25,300,98862.63974654017,-1.1373602534598293,-0.009562557508881353,0.07955157982438951,0.11333119611026421,-0.02830386751819502,-0.04261046907703683,-0.12020575241862881,0.9951335678198925,47.66666666666667,0.06856187293666688,convex_optimized,convex_optimized
15,25,300,98423.34527684494,-1.5766547231550687,-0.013260707235263292,0.05944353294544505,0.08740618343049641,-0.10917083119285881,-0.17114508939532183,-0.22308073861345776,0.9819885165746208,48.66666666666667,0.06933737185076821,cvar_constrained,cvar_constrained
20,5,301,94556.36917162445,-5.443630828375545,-0.04578090896964637,0.10084620763315401,0.0584077587590832,-0.773176393201516,-0.9864985769095663,-0.45396758137085885,0.8392498810337263,48.50498338870432,0.11866666666666667,cost20_slip5,naive
20,5,300,101903.87739999333,1.9038773999933367,0.01596838934157896,0.07850699500206856,0.11044209720539419,0.19849423294299795,0.2894052244029565,0.203400847799081,1.0354693398871069,48.66666666666667,0.08193980058454464,convex_optimized,convex_optimized
20,5,300,101591.88758362428,1.591887583624274,0.013354930437276868,0.04890822256337304,0.08852491255530644,0.19399893344864752,0.28729085903890655,0.2730610465340907,1.0334000856587442,49.666666666666664,0.0818005491497933,cvar_constrained,cvar_constrained
20,10,301,92876.7659261265,-7.123234073873497,-0.05999208054306482,0.11212449233278055,0.058675398903546144,-1.0250556091289755,-1.3129754520958443,-0.5350488487832878,0.7937289791242121,47.50830564784053,0.11866666666666667,cost20_slip10,naive
20,10,300,100662.17523172114,0.6621752317211405,0.005559332905022751,0.08034709912907241,0.11052185364903074,0.10524722176010326,0.15421817641687458,0.06919145762925483,1.0186117376298094,48.333333333333336,0.08193979935269236,convex_optimized,convex_optimized
20,10,300,100400.01253339493,0.40001253339492227,0.0033590316726856972,0.050925313458787945,0.08860341182036106,0.0820192243676937,0.1221844033450431,0.06595996066679183,1.0139503779874472,49.333333333333336,0.0810960916429707,cvar_constrained,cvar_constrained
20,15,301,91226.67946917348,-8.773320530826512,-0.07399430755765746,0.12326350782062354,0.058976166837439906,-1.2739314422159453,-1.640108429456381,-0.600293703026333,0.75188127507786,46.179401993355484,0.11866666666666667,cost20_slip15,naive
20,15,300,98889.71863052661,-1.110281369473387,-0.00933468319197539,0.08218398667195236,0.11070674546804694,-0.029537329615077153,-0.04376849760399547,-0.11358274975435231,0.9948707986846099,47.333333333333336,0.07859531764254092,convex_optimized,convex_optimized
20,15,300,98628.54942700235,-1.3714505729976567,-0.011532891831653291,0.05558955863014181,0.08877082836397657,-0.08641506301644851,-0.13020475900792775,-0.20746507286352006,0.9856061359821321,48.0,0.07744974001054361,cvar_constrained,cvar_constrained
20,20,301,89605.5966654747,-10.394403334525293,-0.08779062240755686,0.13426494677075598,0.059309558574492084,-1.5194454646636644,-1.9582214435341052,-0.6538610748302802,0.7133550349440584,45.84717607973422,0.11866666666666667,cost20_slip20,naive
20,20,300,98862.63974654017,-1.1373602534598293,-0.009562557508881353,0.07955157982438951,0.11333119611026421,-0.028303867518194973,-0.04261046907703676,-0.12020575241862881,0.9951335678198924,47.66666666666667,0.06856187293666688,convex_optimized,convex_optimized
20,20,300,98423.34527684494,-1.5766547231550687,-0.013260707235263292,0.05944353294544505,0.08740618343049641,-0.10917083119285871,-0.17114508939532166,-0.22308073861345776,0.9819885165746208,48.66666666666667,0.06933737185076821,cvar_constrained,cvar_constrained
20,25,301,88013.01320338256,-11.986986796617439,-0.1013840140532899,0.14513048161318234,0.059675027330374525,-1.7612675016798223,-2.275785733154739,-0.6985714711779822,0.6776768130162062,44.85049833887043,0.11866666666666667,cost20_slip25,naive
20,25,300,97852.62433943296,-2.14737566056703,-0.018069203281029345,0.08145641144164369,0.11346729358769012,-0.1041508153310574,-0.15744462586334357,-0.22182665503223561,0.9822466387844829,47.66666666666667,0.06856187292614821,convex_optimized,convex_optimized
20,25,300,97614.0341686636,-2.3859658313364007,-0.020080726375896307,0.061324707391503495,0.08739835503063044,-0.18854084920291575,-0.29681662276031057,-0.32744920000512684,0.9691523877560839,48.0,0.06880377649946125,cvar_constrained,cvar_constrained
25,5,301,92876.76592612652,-7.1232340738734745,-0.05999208054306471,0.1121244923327804,0.058675398903546144,-1.025055609128976,-1.3129754520958448,-0.5350488487832875,0.7937289791242121,47.50830564784053,0.11866666666666667,cost25_slip5,naive
25,5,300,100662.17523172114,0.6621752317211405,0.005559332905022751,0.08034709912907241,0.11052185364903074,0.10524722176010308,0.1542181764168743,0.06919145762925483,1.0186117376298094,48.333333333333336,0.08193979935269236,convex_optimized,convex_optimized
25,5,300,100400.01253339488,0.40001253339487786,0.003359031672685253,0.050925313458788236,0.08860341182036106,0.08201922436769367,0.12218440334504306,0.06595996066678272,1.0139503779874472,49.333333333333336,0.0810960916429707,cvar_constrained,cvar_constrained
25,10,301,91226.67946917348,-8.773320530826512,-0.07399430755765746,0.12326350782062354,0.058976166837439906,-1.2739314422159453,-1.640108429456381,-0.600293703026333,0.75188127507786,46.179401993355484,0.11866666666666667,cost25_slip10,naive
25,10,300,98889.71863052661,-1.110281369473387,-0.00933468319197539,0.08218398667195236,0.11070674546804694,-0.029537329615077254,-0.04376849760399563,-0.11358274975435231,0.9948707986846099,47.333333333333336,0.07859531764254092,convex_optimized,convex_optimized
25,10,300,98628.54942700235,-1.3714505729976567,-0.011532891831653291,0.05558955863014181,0.08877082836397657,-0.08641506301644851,-0.13020475900792777,-0.20746507286352006,0.9856061359821321,48.0,0.07744974001054361,cvar_constrained,cvar_constrained
25,15,301,89605.5966654747,-10.394403334525293,-0.08779062240755686,0.13426494677075598,0.059309558574492084,-1.5194454646636644,-1.9582214435341052,-0.6538610748302802,0.7133550349440585,45.84717607973422,0.11866666666666667,cost25_slip15,naive
25,15,300,98862.63974654017,-1.1373602534598293,-0.009562557508881353,0.07955157982438951,0.11333119611026421,-0.02830386751819502,-0.04261046907703683,-0.12020575241862881,0.9951335678198925,47.66666666666667,0.06856187293666688,convex_optimized,convex_optimized
25,15,300,98423.34527684494,-1.5766547231550687,-0.013260707235263292,0.05944353294544505,0.08740618343049641,-0.10917083119285881,-0.17114508939532183,-0.22308073861345776,0.9819885165746208,48.66666666666667,0.06933737185076821,cvar_constrained,cvar_constrained
25,20,301,88013.01320338256,-11.986986796617439,-0.1013840140532899,0.14513048161318234,0.059675027330374525,-1.7612675016798223,-2.275785733154739,-0.6985714711779822,0.6776768130162062,44.85049833887043,0.11866666666666667,cost25_slip20,naive
25,20,300,97852.62433943296,-2.14737566056703,-0.018069203281029345,0.08145641144164369,0.11346729358769012,-0.1041508153310574,-0.15744462586334357,-0.22182665503223561,0.9822466387844829,47.66666666666667,0.06856187292614821,convex_optimized,convex_optimized
25,20,300,97614.0341686636,-2.3859658313364007,-0.020080726375896307,0.061324707391503495,0.08739835503063044,-0.18854084920291575,-0.29681662276031057,-0.32744920000512684,0.9691523877560839,48.0,0.06880377649946125,cvar_constrained,cvar_constrained
25,25,301,86448.43344483079,-13.551566555169202,-0.11477742863565932,0.15586176477203448,0.060071987652957404,-1.99909704177334,-2.584657068835638,-0.7364052935210527,0.6450190599661383,44.518272425249165,0.11866666666666667,cost25_slip25,naive
25,25,300,98404.79938252704,-1.5952006174729583,-0.013416891729060909,0.08406292673520607,0.11803719623864313,-0.055720952828853934,-0.08808642533537733,-0.15960533674164631,0.9903147438797479,47.333333333333336,0.06187290980070581,convex_optimized,convex_optimized
25,25,300,98102.68241077325,-1.8973175892267435,-0.015961837810658852,0.06164367374231661,0.0890994154168613,-0.13620208955497834,-0.22079262432934313,-0.25893715999767725,0.9777367429392797,47.333333333333336,0.06178124935655533,cvar_constrained,cvar_constrained
